date,cases,province_state,country,lat,long,deaths
3/28/20,174,,Vietnam,16.0,108.0,0
3/28/20,28,,Zambia,-15.4167,28.2833,0
3/28/20,7,,Zimbabwe,-20.0,30.0,1
3/28/20,0,Diamond Princess,Canada,0.0,0.0,1
3/28/20,11,,Dominica,15.415,-61.371,0
3/28/20,7,,Grenada,12.1165,-61.679,0
3/28/20,8,,Mozambique,-18.665695,35.529562,0
3/28/20,5,,Syria,34.802075,38.99681500000001,0
3/28/20,1,,Timor-Leste,-8.874217,125.727539,0
3/28/20,2,,Belize,13.1939,-59.5432,0
3/28/20,0,Recovered,Canada,0.0,0.0,0
3/28/20,8,,Laos,19.85627,102.495496,0
3/28/20,3,,Libya,26.3351,17.228331,0
3/28/20,98,,West Bank and Gaza,31.9522,35.2332,1
3/28/20,2,,Guinea-Bissau,11.8037,-15.1804,0
3/28/20,18,,Mali,17.570692,-3.996166000000001,0
3/28/20,2,,Saint Kitts and Nevis,17.357822,-62.782998,0
3/28/20,1,Northwest Territories,Canada,64.8255,-124.8457,0
3/28/20,4,Yukon,Canada,64.2823,-135.0,0
3/28/20,91,,Kosovo,42.602636,20.902977,1
3/28/20,8,,Burma,21.9162,95.956,0
3/28/20,2,Anguilla,United Kingdom,18.2206,-63.0686,0
3/28/20,2,British Virgin Islands,United Kingdom,18.4207,-64.64,0
3/28/20,4,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0
3/28/20,2,,MS Zaandam,0.0,0.0,0
3/28/20,0,,Botswana,-22.3285,24.6849,0
3/28/20,0,,Burundi,-3.3731,29.9189,0
3/28/20,0,,Sierra Leone,8.460555000000001,-11.779889,0
3/28/20,0,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0
3/28/20,0,,Malawi,-13.254307999999998,34.301525,0
3/28/20,0,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0
3/28/20,0,Saint Pierre and Miquelon,France,46.8852,-56.3159,0
3/28/20,0,,South Sudan,6.877000000000002,31.307,0
3/28/20,0,,Western Sahara,24.2155,-12.8858,0
3/28/20,0,,Sao Tome and Principe,0.18636,6.613081,0
3/28/20,0,,Yemen,15.552727,48.516388,0
3/29/20,120,,Afghanistan,33.0,65.0,4
3/29/20,212,,Albania,41.1533,20.1683,10
3/29/20,511,,Algeria,28.0339,1.6596,31
3/29/20,334,,Andorra,42.5063,1.5218,6
3/29/20,7,,Angola,-11.2027,17.8739,2
3/29/20,7,,Antigua and Barbuda,17.0608,-61.7964,0
3/29/20,745,,Argentina,-38.4161,-63.6167,19
3/29/20,424,,Armenia,40.0691,45.0382,3
3/29/20,77,Australian Capital Territory,Australia,-35.4735,149.0124,0
3/29/20,1791,New South Wales,Australia,-33.8688,151.2093,8
3/29/20,15,Northern Territory,Australia,-12.4634,130.8456,0
3/29/20,656,Queensland,Australia,-28.0167,153.4,2
3/29/20,299,South Australia,Australia,-34.9285,138.6007,0
3/29/20,66,Tasmania,Australia,-41.4545,145.9707,0
3/29/20,769,Victoria,Australia,-37.8136,144.9631,4
3/29/20,311,Western Australia,Australia,-31.9505,115.8605,2
3/29/20,8788,,Austria,47.5162,14.5501,86
3/29/20,209,,Azerbaijan,40.1431,47.5769,4
3/29/20,11,,Bahamas,25.0343,-77.3963,0
3/29/20,499,,Bahrain,26.0275,50.55,4
3/29/20,48,,Bangladesh,23.685,90.3563,5
3/29/20,33,,Barbados,13.1939,-59.5432,0
3/29/20,94,,Belarus,53.7098,27.9534,0
3/29/20,10836,,Belgium,50.8333,4.0,431
3/29/20,6,,Benin,9.3077,2.3158,0
3/29/20,4,,Bhutan,27.5142,90.4336,0
3/29/20,81,,Bolivia,-16.2902,-63.5887,1
3/29/20,323,,Bosnia and Herzegovina,43.9159,17.6791,6
3/29/20,4256,,Brazil,-14.235,-51.9253,136
3/29/20,126,,Brunei,4.5353,114.7277,1
3/29/20,346,,Bulgaria,42.7339,25.4858,8
3/29/20,222,,Burkina Faso,12.2383,-1.5616,12
3/29/20,6,,Cabo Verde,16.5388,-23.0418,1
3/29/20,103,,Cambodia,11.55,104.9167,0
3/29/20,139,,Cameroon,3.848,11.5021,6
3/29/20,621,Alberta,Canada,53.9333,-116.5765,2
3/29/20,884,British Columbia,Canada,49.2827,-123.1207,17
3/29/20,13,Grand Princess,Canada,37.6489,-122.6655,0
3/29/20,72,Manitoba,Canada,53.7609,-98.8139,1
3/29/20,66,New Brunswick,Canada,46.5653,-66.4619,0
3/29/20,135,Newfoundland and Labrador,Canada,53.1355,-57.6604,0
3/29/20,122,Nova Scotia,Canada,44.682,-63.7443,0
3/29/20,1355,Ontario,Canada,51.2538,-85.3232,21
3/29/20,11,Prince Edward Island,Canada,46.5107,-63.4168,0
3/29/20,2840,Quebec,Canada,52.9399,-73.5491,22
3/29/20,156,Saskatchewan,Canada,52.9399,-106.4509,0
3/29/20,3,,Central African Republic,6.6111,20.9394,0
3/29/20,3,,Chad,15.4542,18.7322,0
3/29/20,2139,,Chile,-35.6751,-71.543,7
3/29/20,990,Anhui,China,31.8257,117.2264,6
3/29/20,577,Beijing,China,40.1824,116.4142,8
3/29/20,579,Chongqing,China,30.0572,107.874,6
3/29/20,338,Fujian,China,26.0789,117.9874,1
3/29/20,138,Gansu,China,37.8099,101.0583,2
3/29/20,1475,Guangdong,China,23.3417,113.4244,8
3/29/20,254,Guangxi,China,23.8298,108.7881,2
3/29/20,146,Guizhou,China,26.8154,106.8748,2
3/29/20,168,Hainan,China,19.1959,109.7453,6
3/29/20,319,Hebei,China,39.549,116.1306,6
3/29/20,484,Heilongjiang,China,47.862,127.7615,13
3/29/20,1276,Henan,China,33.882,113.614,22
3/29/20,641,Hong Kong,China,22.3,114.2,4
3/29/20,67801,Hubei,China,30.9756,112.2707,3182
3/29/20,1018,Hunan,China,27.6104,111.7088,4
3/29/20,95,Inner Mongolia,China,44.0935,113.9448,1
3/29/20,644,Jiangsu,China,32.9711,119.455,0
3/29/20,937,Jiangxi,China,27.614,115.7221,1
3/29/20,98,Jilin,China,43.6661,126.1923,1
3/29/20,134,Liaoning,China,41.2956,122.6085,2
3/29/20,37,Macau,China,22.1667,113.55,0
3/29/20,75,Ningxia,China,37.2692,106.1655,0
3/29/20,18,Qinghai,China,35.7452,95.9956,0
3/29/20,253,Shaanxi,China,35.1917,108.8701,3
3/29/20,772,Shandong,China,36.3427,118.1498,7
3/29/20,492,Shanghai,China,31.202,121.4491,5
3/29/20,136,Shanxi,China,37.5777,112.2922,0
3/29/20,550,Sichuan,China,30.6171,102.7103,3
3/29/20,166,Tianjin,China,39.3054,117.323,3
3/29/20,1,Tibet,China,31.6927,88.0924,0
3/29/20,76,Xinjiang,China,41.1129,85.2401,3
3/29/20,180,Yunnan,China,24.974,101.487,2
3/29/20,1254,Zhejiang,China,29.1832,120.0934,1
3/29/20,702,,Colombia,4.5709,-74.2973,10
3/29/20,19,,Congo (Brazzaville),-4.0383,21.7587,0
3/29/20,65,,Congo (Kinshasa),-4.0383,21.7587,6
3/29/20,314,,Costa Rica,9.7489,-83.7534,2
3/29/20,165,,Cote d'Ivoire,7.54,-5.5471,1
3/29/20,713,,Croatia,45.1,15.2,6
3/29/20,712,,Diamond Princess,0.0,0.0,10
3/29/20,139,,Cuba,22.0,-80.0,3
3/29/20,214,,Cyprus,35.1264,33.4299,5
3/29/20,2817,,Czechia,49.8175,15.473,16
3/29/20,159,Faroe Islands,Denmark,61.8926,-6.9118,0
3/29/20,10,Greenland,Denmark,71.7069,-42.6043,0
3/29/20,2395,,Denmark,56.2639,9.5018,72
3/29/20,18,,Djibouti,11.8251,42.5903,0
3/29/20,859,,Dominican Republic,18.7357,-70.1627,39
3/29/20,1924,,Ecuador,-1.8312,-78.1834,58
3/29/20,609,,Egypt,26.0,30.0,40
3/29/20,24,,El Salvador,13.7942,-88.8965,0
3/29/20,12,,Equatorial Guinea,1.5,10.0,0
3/29/20,12,,Eritrea,15.1794,39.7823,0
3/29/20,679,,Estonia,58.5953,25.0136,3
3/29/20,9,,Eswatini,-26.5225,31.4659,0
3/29/20,21,,Ethiopia,9.145,40.4897,0
3/29/20,5,,Fiji,-17.7134,178.065,0
3/29/20,1240,,Finland,64.0,26.0,11
3/29/20,28,French Guiana,France,3.9339,-53.1258,0
3/29/20,30,French Polynesia,France,-17.6797,149.4068,0
3/29/20,106,Guadeloupe,France,16.25,-61.5833,4
3/29/20,63,Mayotte,France,-12.8275,45.1662,0
3/29/20,15,New Caledonia,France,-20.9043,165.618,0
3/29/20,183,Reunion,France,-21.1351,55.2471,0
3/29/20,5,Saint Barthelemy,France,17.9,-62.8333,0
3/29/20,11,St Martin,France,18.0708,-63.0501,0
3/29/20,93,Martinique,France,14.6415,-61.0242,1
3/29/20,40174,,France,46.2276,2.2137,2606
3/29/20,7,,Gabon,-0.8037,11.6094,1
3/29/20,4,,Gambia,13.4432,-15.3101,1
3/29/20,91,,Georgia,42.3154,43.3569,0
3/29/20,62095,,Germany,51.0,9.0,533
3/29/20,152,,Ghana,7.9465,-1.0232,5
3/29/20,1156,,Greece,39.0742,21.8243,38
3/29/20,34,,Guatemala,15.7835,-90.2308,1
3/29/20,16,,Guinea,9.9456,-9.6966,0
3/29/20,8,,Guyana,5.0,-58.75,1
3/29/20,15,,Haiti,18.9712,-72.2852,0
3/29/20,6,,Holy See,41.9029,12.4534,0
3/29/20,110,,Honduras,15.2,-86.2419,3
3/29/20,408,,Hungary,47.1625,19.5033,13
3/29/20,1020,,Iceland,64.9631,-19.0208,2
3/29/20,1024,,India,21.0,78.0,27
3/29/20,1285,,Indonesia,-0.7893,113.9213,114
3/29/20,38309,,Iran,32.0,53.0,2640
3/29/20,547,,Iraq,33.0,44.0,42
3/29/20,2615,,Ireland,53.1424,-7.6921,46
3/29/20,4247,,Israel,31.0,35.0,15
3/29/20,97689,,Italy,43.0,12.0,10779
3/29/20,32,,Jamaica,18.1096,-77.2975,1
3/29/20,1866,,Japan,36.0,138.0,54
3/29/20,259,,Jordan,31.24,36.51,3
3/29/20,284,,Kazakhstan,48.0196,66.9237,1
3/29/20,42,,Kenya,-0.0236,37.9062,1
3/29/20,9583,,"Korea, South",36.0,128.0,152
3/29/20,255,,Kuwait,29.5,47.75,0
3/29/20,84,,Kyrgyzstan,41.2044,74.7661,0
3/29/20,347,,Latvia,56.8796,24.6032,0
3/29/20,438,,Lebanon,33.8547,35.8623,10
3/29/20,3,,Liberia,6.4281,-9.4295,0
3/29/20,56,,Liechtenstein,47.14,9.55,0
3/29/20,460,,Lithuania,55.1694,23.8813,7
3/29/20,1950,,Luxembourg,49.8153,6.1296,21
3/29/20,39,,Madagascar,-18.7669,46.8691,0
3/29/20,2470,,Malaysia,2.5,112.5,35
3/29/20,17,,Maldives,3.2028,73.2207,0
3/29/20,151,,Malta,35.9375,14.3754,0
3/29/20,5,,Mauritania,21.0079,10.9408,0
3/29/20,107,,Mauritius,-20.2,57.5,3
3/29/20,848,,Mexico,23.6345,-102.5528,16
3/29/20,263,,Moldova,47.4116,28.3699,2
3/29/20,46,,Monaco,43.7333,7.4167,1
3/29/20,12,,Mongolia,46.8625,103.8467,0
3/29/20,85,,Montenegro,42.5,19.3,1
3/29/20,479,,Morocco,31.7917,-7.0926,26
3/29/20,11,,Namibia,-22.9576,18.4904,0
3/29/20,5,,Nepal,28.1667,84.25,0
3/29/20,50,Aruba,Netherlands,12.5186,-70.0358,0
3/29/20,8,Curacao,Netherlands,12.1696,-68.99,1
3/29/20,6,Sint Maarten,Netherlands,18.0425,-63.0548,0
3/29/20,10866,,Netherlands,52.1326,5.2913,771
3/29/20,514,,New Zealand,-40.9006,174.886,1
3/29/20,4,,Nicaragua,12.8654,-85.2072,1
3/29/20,18,,Niger,17.6078,8.0817,1
3/29/20,111,,Nigeria,9.082,8.6753,1
3/29/20,259,,North Macedonia,41.6086,21.7453,6
3/29/20,4284,,Norway,60.472,8.4689,25
3/29/20,167,,Oman,21.0,57.0,0
3/29/20,1597,,Pakistan,30.3753,69.3451,14
3/29/20,901,,Panama,8.538,-80.7821,17
3/29/20,1,,Papua New Guinea,-6.315,143.9555,0
3/29/20,59,,Paraguay,-23.4425,-58.4438,3
3/29/20,852,,Peru,-9.19,-75.0152,18
3/29/20,1418,,Philippines,13.0,122.0,71
3/29/20,1862,,Poland,51.9194,19.1451,22
3/29/20,5962,,Portugal,39.3999,-8.2245,119
3/29/20,634,,Qatar,25.3548,51.1839,1
3/29/20,1815,,Romania,45.9432,24.9668,43
3/29/20,1534,,Russia,60.0,90.0,8
3/29/20,70,,Rwanda,-1.9403,29.8739,0
3/29/20,9,,Saint Lucia,13.9094,-60.9789,0
3/29/20,1,,Saint Vincent and the Grenadines,12.9843,-61.2872,0
3/29/20,224,,San Marino,43.9424,12.4578,22
3/29/20,1299,,Saudi Arabia,24.0,45.0,8
3/29/20,142,,Senegal,14.4974,-14.4524,0
3/29/20,741,,Serbia,44.0165,21.0059,13
3/29/20,8,,Seychelles,-4.6796,55.492,0
3/29/20,844,,Singapore,1.2833,103.8333,3
3/29/20,314,,Slovakia,48.669,19.699,0
3/29/20,730,,Slovenia,46.1512,14.9955,11
3/29/20,3,,Somalia,5.1521,46.1996,0
3/29/20,1280,,South Africa,-30.5595,22.9375,2
3/29/20,80110,,Spain,40.0,-4.0,6803
3/29/20,117,,Sri Lanka,7.0,81.0,1
3/29/20,6,,Sudan,12.8628,30.2176,1
3/29/20,8,,Suriname,3.9193,-56.0278,0
3/29/20,3700,,Sweden,63.0,16.0,110
3/29/20,14829,,Switzerland,46.8182,8.2275,300
3/29/20,298,,Taiwan*,23.7,121.0,2
3/29/20,14,,Tanzania,-6.369,34.8888,0
3/29/20,1388,,Thailand,15.0,101.0,7
3/29/20,25,,Togo,8.6195,0.8248,1
3/29/20,78,,Trinidad and Tobago,10.6918,-61.2225,3
3/29/20,312,,Tunisia,34.0,9.0,8
3/29/20,9217,,Turkey,38.9637,35.2433,131
3/29/20,33,,Uganda,1.0,32.0,0
3/29/20,475,,Ukraine,48.3794,31.1656,10
3/29/20,570,,United Arab Emirates,24.0,54.0,3
3/29/20,22,Bermuda,United Kingdom,32.3078,-64.7505,0
3/29/20,8,Cayman Islands,United Kingdom,19.3133,-81.2546,1
3/29/20,108,Channel Islands,United Kingdom,49.3723,-2.3644,2
3/29/20,65,Gibraltar,United Kingdom,36.1408,-5.3536,0
3/29/20,42,Isle of Man,United Kingdom,54.2361,-4.5481,0
3/29/20,5,Montserrat,United Kingdom,16.7425,-62.1874,0
3/29/20,19522,,United Kingdom,55.3781,-3.4360000000000004,1228
3/29/20,304,,Uruguay,-32.5228,-55.7658,1
3/29/20,140909,,US,37.0902,-95.7129,2467
3/29/20,144,,Uzbekistan,41.3775,64.5853,2
3/29/20,119,,Venezuela,6.4238,-66.5897,2
3/29/20,188,,Vietnam,16.0,108.0,0
3/29/20,29,,Zambia,-15.4167,28.2833,0
3/29/20,7,,Zimbabwe,-20.0,30.0,1
3/29/20,0,Diamond Princess,Canada,0.0,0.0,1
3/29/20,11,,Dominica,15.415,-61.371,0
3/29/20,9,,Grenada,12.1165,-61.679,0
3/29/20,8,,Mozambique,-18.665695,35.529562,0
3/29/20,9,,Syria,34.802075,38.99681500000001,1
3/29/20,1,,Timor-Leste,-8.874217,125.727539,0
3/29/20,2,,Belize,13.1939,-59.5432,0
3/29/20,0,Recovered,Canada,0.0,0.0,0
3/29/20,8,,Laos,19.85627,102.495496,0
3/29/20,8,,Libya,26.3351,17.228331,0
3/29/20,109,,West Bank and Gaza,31.9522,35.2332,1
3/29/20,2,,Guinea-Bissau,11.8037,-15.1804,0
3/29/20,18,,Mali,17.570692,-3.996166000000001,1
3/29/20,2,,Saint Kitts and Nevis,17.357822,-62.782998,0
3/29/20,1,Northwest Territories,Canada,64.8255,-124.8457,0
3/29/20,4,Yukon,Canada,64.2823,-135.0,0
3/29/20,94,,Kosovo,42.602636,20.902977,1
3/29/20,10,,Burma,21.9162,95.956,0
3/29/20,2,Anguilla,United Kingdom,18.2206,-63.0686,0
3/29/20,2,British Virgin Islands,United Kingdom,18.4207,-64.64,0
3/29/20,4,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0
3/29/20,2,,MS Zaandam,0.0,0.0,0
3/29/20,0,,Botswana,-22.3285,24.6849,0
3/29/20,0,,Burundi,-3.3731,29.9189,0
3/29/20,0,,Sierra Leone,8.460555000000001,-11.779889,0
3/29/20,0,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0
3/29/20,0,,Malawi,-13.254307999999998,34.301525,0
3/29/20,0,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0
3/29/20,0,Saint Pierre and Miquelon,France,46.8852,-56.3159,0
3/29/20,0,,South Sudan,6.877000000000002,31.307,0
3/29/20,0,,Western Sahara,24.2155,-12.8858,0
3/29/20,0,,Sao Tome and Principe,0.18636,6.613081,0
3/29/20,0,,Yemen,15.552727,48.516388,0
3/30/20,170,,Afghanistan,33.0,65.0,4
3/30/20,223,,Albania,41.1533,20.1683,11
3/30/20,584,,Algeria,28.0339,1.6596,35
3/30/20,370,,Andorra,42.5063,1.5218,8
3/30/20,7,,Angola,-11.2027,17.8739,2
3/30/20,7,,Antigua and Barbuda,17.0608,-61.7964,0
3/30/20,820,,Argentina,-38.4161,-63.6167,23
3/30/20,482,,Armenia,40.0691,45.0382,3
3/30/20,78,Australian Capital Territory,Australia,-35.4735,149.0124,1
3/30/20,2032,New South Wales,Australia,-33.8688,151.2093,8
3/30/20,15,Northern Territory,Australia,-12.4634,130.8456,0
3/30/20,689,Queensland,Australia,-28.0167,153.4,2
3/30/20,305,South Australia,Australia,-34.9285,138.6007,0
3/30/20,66,Tasmania,Australia,-41.4545,145.9707,0
3/30/20,821,Victoria,Australia,-37.8136,144.9631,4
3/30/20,355,Western Australia,Australia,-31.9505,115.8605,2
3/30/20,9618,,Austria,47.5162,14.5501,108
3/30/20,273,,Azerbaijan,40.1431,47.5769,4
3/30/20,14,,Bahamas,25.0343,-77.3963,0
3/30/20,515,,Bahrain,26.0275,50.55,4
3/30/20,49,,Bangladesh,23.685,90.3563,5
3/30/20,33,,Barbados,13.1939,-59.5432,0
3/30/20,152,,Belarus,53.7098,27.9534,0
3/30/20,11899,,Belgium,50.8333,4.0,513
3/30/20,6,,Benin,9.3077,2.3158,0
3/30/20,4,,Bhutan,27.5142,90.4336,0
3/30/20,97,,Bolivia,-16.2902,-63.5887,4
3/30/20,368,,Bosnia and Herzegovina,43.9159,17.6791,10
3/30/20,4579,,Brazil,-14.235,-51.9253,159
3/30/20,127,,Brunei,4.5353,114.7277,1
3/30/20,359,,Bulgaria,42.7339,25.4858,8
3/30/20,246,,Burkina Faso,12.2383,-1.5616,12
3/30/20,6,,Cabo Verde,16.5388,-23.0418,1
3/30/20,107,,Cambodia,11.55,104.9167,0
3/30/20,139,,Cameroon,3.848,11.5021,6
3/30/20,661,Alberta,Canada,53.9333,-116.5765,3
3/30/20,970,British Columbia,Canada,49.2827,-123.1207,19
3/30/20,13,Grand Princess,Canada,37.6489,-122.6655,0
3/30/20,96,Manitoba,Canada,53.7609,-98.8139,1
3/30/20,68,New Brunswick,Canada,46.5653,-66.4619,0
3/30/20,148,Newfoundland and Labrador,Canada,53.1355,-57.6604,1
3/30/20,127,Nova Scotia,Canada,44.682,-63.7443,0
3/30/20,1706,Ontario,Canada,51.2538,-85.3232,31
3/30/20,18,Prince Edward Island,Canada,46.5107,-63.4168,0
3/30/20,3430,Quebec,Canada,52.9399,-73.5491,22
3/30/20,156,Saskatchewan,Canada,52.9399,-106.4509,2
3/30/20,3,,Central African Republic,6.6111,20.9394,0
3/30/20,5,,Chad,15.4542,18.7322,0
3/30/20,2449,,Chile,-35.6751,-71.543,8
3/30/20,990,Anhui,China,31.8257,117.2264,6
3/30/20,577,Beijing,China,40.1824,116.4142,8
3/30/20,579,Chongqing,China,30.0572,107.874,6
3/30/20,340,Fujian,China,26.0789,117.9874,1
3/30/20,138,Gansu,China,37.8099,101.0583,2
3/30/20,1484,Guangdong,China,23.3417,113.4244,8
3/30/20,254,Guangxi,China,23.8298,108.7881,2
3/30/20,146,Guizhou,China,26.8154,106.8748,2
3/30/20,168,Hainan,China,19.1959,109.7453,6
3/30/20,321,Hebei,China,39.549,116.1306,6
3/30/20,484,Heilongjiang,China,47.862,127.7615,13
3/30/20,1276,Henan,China,33.882,113.614,22
3/30/20,682,Hong Kong,China,22.3,114.2,4
3/30/20,67801,Hubei,China,30.9756,112.2707,3186
3/30/20,1018,Hunan,China,27.6104,111.7088,4
3/30/20,97,Inner Mongolia,China,44.0935,113.9448,1
3/30/20,645,Jiangsu,China,32.9711,119.455,0
3/30/20,937,Jiangxi,China,27.614,115.7221,1
3/30/20,98,Jilin,China,43.6661,126.1923,1
3/30/20,136,Liaoning,China,41.2956,122.6085,2
3/30/20,38,Macau,China,22.1667,113.55,0
3/30/20,75,Ningxia,China,37.2692,106.1655,0
3/30/20,18,Qinghai,China,35.7452,95.9956,0
3/30/20,253,Shaanxi,China,35.1917,108.8701,3
3/30/20,773,Shandong,China,36.3427,118.1498,7
3/30/20,498,Shanghai,China,31.202,121.4491,5
3/30/20,136,Shanxi,China,37.5777,112.2922,0
3/30/20,550,Sichuan,China,30.6171,102.7103,3
3/30/20,174,Tianjin,China,39.3054,117.323,3
3/30/20,1,Tibet,China,31.6927,88.0924,0
3/30/20,76,Xinjiang,China,41.1129,85.2401,3
3/30/20,180,Yunnan,China,24.974,101.487,2
3/30/20,1255,Zhejiang,China,29.1832,120.0934,1
3/30/20,798,,Colombia,4.5709,-74.2973,12
3/30/20,19,,Congo (Brazzaville),-4.0383,21.7587,0
3/30/20,81,,Congo (Kinshasa),-4.0383,21.7587,8
3/30/20,330,,Costa Rica,9.7489,-83.7534,2
3/30/20,168,,Cote d'Ivoire,7.54,-5.5471,1
3/30/20,790,,Croatia,45.1,15.2,6
3/30/20,712,,Diamond Princess,0.0,0.0,10
3/30/20,170,,Cuba,22.0,-80.0,4
3/30/20,230,,Cyprus,35.1264,33.4299,7
3/30/20,3001,,Czechia,49.8175,15.473,23
3/30/20,168,Faroe Islands,Denmark,61.8926,-6.9118,0
3/30/20,10,Greenland,Denmark,71.7069,-42.6043,0
3/30/20,2577,,Denmark,56.2639,9.5018,77
3/30/20,18,,Djibouti,11.8251,42.5903,0
3/30/20,901,,Dominican Republic,18.7357,-70.1627,42
3/30/20,1962,,Ecuador,-1.8312,-78.1834,60
3/30/20,656,,Egypt,26.0,30.0,41
3/30/20,30,,El Salvador,13.7942,-88.8965,0
3/30/20,12,,Equatorial Guinea,1.5,10.0,0
3/30/20,12,,Eritrea,15.1794,39.7823,0
3/30/20,715,,Estonia,58.5953,25.0136,3
3/30/20,9,,Eswatini,-26.5225,31.4659,0
3/30/20,23,,Ethiopia,9.145,40.4897,0
3/30/20,5,,Fiji,-17.7134,178.065,0
3/30/20,1352,,Finland,64.0,26.0,13
3/30/20,43,French Guiana,France,3.9339,-53.1258,0
3/30/20,36,French Polynesia,France,-17.6797,149.4068,0
3/30/20,106,Guadeloupe,France,16.25,-61.5833,4
3/30/20,82,Mayotte,France,-12.8275,45.1662,0
3/30/20,15,New Caledonia,France,-20.9043,165.618,0
3/30/20,224,Reunion,France,-21.1351,55.2471,0
3/30/20,6,Saint Barthelemy,France,17.9,-62.8333,0
3/30/20,15,St Martin,France,18.0708,-63.0501,1
3/30/20,93,Martinique,France,14.6415,-61.0242,1
3/30/20,44550,,France,46.2276,2.2137,3024
3/30/20,7,,Gabon,-0.8037,11.6094,1
3/30/20,4,,Gambia,13.4432,-15.3101,1
3/30/20,103,,Georgia,42.3154,43.3569,0
3/30/20,66885,,Germany,51.0,9.0,645
3/30/20,152,,Ghana,7.9465,-1.0232,5
3/30/20,1212,,Greece,39.0742,21.8243,43
3/30/20,36,,Guatemala,15.7835,-90.2308,1
3/30/20,22,,Guinea,9.9456,-9.6966,0
3/30/20,8,,Guyana,5.0,-58.75,1
3/30/20,15,,Haiti,18.9712,-72.2852,0
3/30/20,6,,Holy See,41.9029,12.4534,0
3/30/20,139,,Honduras,15.2,-86.2419,7
3/30/20,447,,Hungary,47.1625,19.5033,15
3/30/20,1086,,Iceland,64.9631,-19.0208,2
3/30/20,1251,,India,21.0,78.0,32
3/30/20,1414,,Indonesia,-0.7893,113.9213,122
3/30/20,41495,,Iran,32.0,53.0,2757
3/30/20,630,,Iraq,33.0,44.0,46
3/30/20,2910,,Ireland,53.1424,-7.6921,54
3/30/20,4695,,Israel,31.0,35.0,16
3/30/20,101739,,Italy,43.0,12.0,11591
3/30/20,36,,Jamaica,18.1096,-77.2975,1
3/30/20,1866,,Japan,36.0,138.0,54
3/30/20,268,,Jordan,31.24,36.51,5
3/30/20,302,,Kazakhstan,48.0196,66.9237,1
3/30/20,50,,Kenya,-0.0236,37.9062,1
3/30/20,9661,,"Korea, South",36.0,128.0,158
3/30/20,266,,Kuwait,29.5,47.75,0
3/30/20,94,,Kyrgyzstan,41.2044,74.7661,0
3/30/20,376,,Latvia,56.8796,24.6032,0
3/30/20,446,,Lebanon,33.8547,35.8623,11
3/30/20,3,,Liberia,6.4281,-9.4295,0
3/30/20,62,,Liechtenstein,47.14,9.55,0
3/30/20,491,,Lithuania,55.1694,23.8813,7
3/30/20,1988,,Luxembourg,49.8153,6.1296,22
3/30/20,43,,Madagascar,-18.7669,46.8691,0
3/30/20,2626,,Malaysia,2.5,112.5,37
3/30/20,17,,Maldives,3.2028,73.2207,0
3/30/20,156,,Malta,35.9375,14.3754,0
3/30/20,5,,Mauritania,21.0079,10.9408,1
3/30/20,128,,Mauritius,-20.2,57.5,3
3/30/20,993,,Mexico,23.6345,-102.5528,20
3/30/20,298,,Moldova,47.4116,28.3699,2
3/30/20,49,,Monaco,43.7333,7.4167,1
3/30/20,12,,Mongolia,46.8625,103.8467,0
3/30/20,91,,Montenegro,42.5,19.3,1
3/30/20,556,,Morocco,31.7917,-7.0926,33
3/30/20,11,,Namibia,-22.9576,18.4904,0
3/30/20,5,,Nepal,28.1667,84.25,0
3/30/20,50,Aruba,Netherlands,12.5186,-70.0358,0
3/30/20,11,Curacao,Netherlands,12.1696,-68.99,1
3/30/20,6,Sint Maarten,Netherlands,18.0425,-63.0548,0
3/30/20,11750,,Netherlands,52.1326,5.2913,864
3/30/20,589,,New Zealand,-40.9006,174.886,1
3/30/20,4,,Nicaragua,12.8654,-85.2072,1
3/30/20,27,,Niger,17.6078,8.0817,3
3/30/20,131,,Nigeria,9.082,8.6753,2
3/30/20,285,,North Macedonia,41.6086,21.7453,7
3/30/20,4445,,Norway,60.472,8.4689,32
3/30/20,179,,Oman,21.0,57.0,0
3/30/20,1717,,Pakistan,30.3753,69.3451,21
3/30/20,989,,Panama,8.538,-80.7821,24
3/30/20,1,,Papua New Guinea,-6.315,143.9555,0
3/30/20,64,,Paraguay,-23.4425,-58.4438,3
3/30/20,950,,Peru,-9.19,-75.0152,24
3/30/20,1546,,Philippines,13.0,122.0,78
3/30/20,2055,,Poland,51.9194,19.1451,31
3/30/20,6408,,Portugal,39.3999,-8.2245,140
3/30/20,693,,Qatar,25.3548,51.1839,1
3/30/20,2109,,Romania,45.9432,24.9668,65
3/30/20,1836,,Russia,60.0,90.0,9
3/30/20,70,,Rwanda,-1.9403,29.8739,0
3/30/20,9,,Saint Lucia,13.9094,-60.9789,0
3/30/20,1,,Saint Vincent and the Grenadines,12.9843,-61.2872,0
3/30/20,230,,San Marino,43.9424,12.4578,25
3/30/20,1453,,Saudi Arabia,24.0,45.0,8
3/30/20,162,,Senegal,14.4974,-14.4524,0
3/30/20,785,,Serbia,44.0165,21.0059,16
